color,description,fuel,guarantee,history,make,mileage,model,owners,power,price_euro,seller,transmission,weight,year
,"Ontdek de Ultieme Rijervaring: Deze schadevrije Audi A4 Avant 45 TFSI Quattro S Line Edition Stap in de wereld van compromisloze prestaties en tijdloze elegantie met de Audi A4 Avant 45 TFSI Quattro S Line Edition. Deze krachtige en stijlvolle auto biedt een perfecte combinatie van prestaties, comfort en verfijning. Indrukwekkende Prestaties: Met een krachtige 266 pk 2.0-liter TFSI-motor onder de motorkap levert de Audi A4 Avant een indrukwekkende rijervaring. De Quattro vierwielaandrijving zorgt voor optimale grip en controle, waardoor elke rit een opwindend avontuur wordt. De soepele automatische transmissie zorgt voor naadloze schakelmomenten en een responsieve acceleratie. S-Line Design: De S Line Edition belichaamt sportiviteit en verfijning met zijn opvallende exterieur- en interieurdetails. Van de kenmerkende S Line grille tot de gestroomlijnde contouren, deze auto straalt dynamiek uit. Het premium interieur is voorzien van hoogwaardige materialen en vakmanschap, terwijl de sportstoelen zorgen voor ultiem comfort, zelfs tijdens langere ritten. Geavanceerde Technologie: Ervaar de nieuwste technologische innovaties met het MMI-infotainmentsysteem, dat intuïtieve bediening combineert met geavanceerde connectiviteit. Het cockpitdisplay geeft belangrijke informatie direct in het gezichtsveld van de bestuurder. Daarnaast zorgen geavanceerde veiligheidsvoorzieningen zoals cruisecontrol en lane departure warning voor gemoedsrust onderweg. Ruimte en Veelzijdigheid: De A4 Avant combineert sportiviteit met praktische bruikbaarheid. Met zijn ruime interieur en de mogelijkheid om de achterbank neer te klappen, biedt de auto voldoende bagageruimte voor al je avonturen, of het nu gaat om een weekendje weg of dagelijkse boodschappen. Efficiëntie en Milieubewustzijn: De 45 TFSI-motor is niet alleen krachtig, maar ook efficiënt, waardoor je kunt genieten van prestaties zonder concessies te doen aan brandstofefficiëntie. Audi zet zich in voor duurzaamheid en heeft de nieuwste technologieën toegepast om de ecologische voetafdruk van de auto te verminderen. Stap in de Audi A4 Avant 45 TFSI Quattro S Line Edition en ontdek de perfecte balans tussen prestaties, luxe en stijl. Deze auto is niet alleen een symbool van status, maar ook een belichaming van rijplezier. Ervaar het zelf en maak elke rit memorabel. De aandrijving komt voor rekening van een benzinemotor en een automatische transmissie. Behaaglijk onderweg zijn? Als bestuurder geniet u van de verwarmbare voorstoelen. Net als uw bijrijder! Natuurlijk zijn de sportstoelen super functioneel als het rechterpedaal ingetrapt wordt. Maar ook voor het uiterlijk doen ze veel! Een praktische extra is de elektrisch bedienbare achterklep die opent en sluit met een druk op de knop. Even niks om achter de auto te hangen? Dan is de elektrisch inklapbare trekhaak superhandig. Bij de zeer complete uitrusting van deze auto behoren ook 20 inch lichtmetalen velgen, full LED verlichting, sportonderstel, extra getint glas, verstelbare lendensteunen, metallic lak, elektrisch inklapbare buitenspiegels en grootlichtassistent. U kunt tijdens de rit uw ogen steeds op de weg houden, want het audio-installatiesysteem (met DAB) en het MMI plus navigatiesysteem kunt u bedienen vanaf het stuur of met spraak. Qi is de standaard om uw telefoonaccu zonder snoer weer op 100% te krijgen. Met de draadloze oplaadmogelijkheid voor telefoons. Dankzij electronic climate control is het interieur behaaglijk warm of verfrissend koel. Geen parkeervak is te klein dankzij de assistentie van de parkeersensoren.  De intelligente veiligheidssystemen in deze auto waken continu over uw veiligheid. De actuele snelheidslimiet, een inhaalverbod en andere verkeersborden; de verkeersborddetectie ondersteunt u tijdens elke rit. De sensor van het forward collision warning-systeem registreert permanent de afstand tot voorliggers en grijpt in als een botsing dreigt. Filerijden zal nooit een pretje worden. Onbedoeld buiten de rijstrook raken wordt voorkomen door het Lane-keeping systeem. De verkoopprijs van deze auto is inclusief een geldige APK. De auto wordt op uw naam overgeschreven en heeft tevens een pre inspectie en vloeistofcontrole gehad. Onderhoud en garantiepakketten bieden wij u graag tegen meerprijs aan. Service & Garantiepakketten bieden wij u tegen meerprijs aan. Alle Service & Garantiepakketten, uitgesloten Blekkink basis, zijn inclusief het reinigen van de auto aan de binnen- en buitenzijde, vloeistofcontrole, de Blekkink Privilege Pas, de Euro Repar Car Service pas en de Nationale Auto Pas.  U kunt kiezen uit de volgende Service & Garantie pakketten: Blekkink Select voor auto's tot 1 jaar en max 20.000 km € 495, - Health Check batterij EV, PHEV, HEV - Fabrieks garantie - Technische inspectie - Vloeistoffen controle en bijvullen Blekkink afleverpakket Basis voor auto's tot € 4.500,00, voor € 795,- - 3 maanden garantie op motor en transmissie - onderhoud volgens fabrieksvoorschrift - distributieriem indien nodig volgens voorschrift - nieuwe APK - brandstoftank gevuld met € 25,- brandstof Blekkink BOVAG voor € 995,- - 12 maanden BOVAG garantie - 12 maanden/15.000 km vrij van onderhoud - distributieriem indien nodig volgens fabriek voorschrift - nieuwe APK - brandstoftank gevuld met € 25,- brandstof - accupakket volledig geladen Wij nodigen u uit om de auto te bekijken en proef te rijden. Neem daarvoor contact op ons op telefoonnummer 0543 – 47 19 45 of mail gerben@blekkink.nl. Wij zorgen er dan voor dat de auto voor u klaar staat. Wij hebben geen enkel probleem met het laten uitvoeren van een aankoopkeuring door een externe partij. Wij snappen dat dit voor u belangrijk kan zijn. Op onze website is alle genomen om de informatie in deze advertentie zo accuraat en actueel mogelijk weer te geven. Fouten zijn echter nooit uit te sluiten. Vertrouw daarom niet alleen op deze informatie, maar controleer bij aankoop de zaken die je beslissing zouden kunnen beïnvloeden. Autobedrijf Blekkink sluit iedere aansprakelijkheid voor de in deze advertentie verstrekte informatie uitdrukkelijk uit Alle moeite is genomen om de informatie in deze advertentie zo accuraat en actueel mogelijk weer te geven. Fouten zijn echter nooit uit te sluiten. Vertrouw daarom niet alleen op deze informatie, maar controleer bij aankoop de zaken die je beslissing zouden kunnen beïnvloeden. Autobedrijf Blekkink sluit iedere aansprakelijkheid voor de in deze advertentie verstrekte informatie uitdrukkelijk uit Tot ziens in onze showroom! Modelreeks:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Max. trekgewicht:   (ongeremd 750 kg) Afmetingen (LxBxH):  Wielbasis:  Energielabel:  Onderhoudsboekjes:  Aantal sleutels:  Motorrijtuigenbelasting:  BOVAG 40-Puntencheck:  BOVAG Afleverbeurt: ",Benzine,Ja,Ja,Audi,84393,A4,1,196,36395.0,Autobedrijf,Automatisch,,11/2020
,"Autoservice Wagemans is al jaren een begrip in de regio. Onze voorraad van gemiddeld 80-90 auto's biedt u de mogelijkheid om meerdere modellen te vergelijken. Bij Autoservice Wagemans vinden we eerlijkheid en transparantie zeer belangrijk. Van inzage in de historie en kilometerstand tot aan de prijs en servicevoorwaarden. Zo werken we met vaste en scherpe internetprijzen inclusief groot onderhoud, APK en garantie.  Hiervoor geldt: - Garantie (jonger dan 5 jaar 6 maanden, ouder dan 5 jaar 3 maanden); - Onderhoudsbeurt volgens service interval fabrikant; - Distributieriem of -ketting vervangen indien nodig; - Banden met minder dan 3 mm profiel worden altijd vervangen; - 24/7 pechhulp binnen straal van 50 km; - Professionele poetsbeurt van binnen en buiten; - Minimaal € 25,- aan brandstof; - Minimaal 12 maanden APK. Geen bijkomende kosten. 100% helder. Hoewel aan de informatie van deze website de grootst mogelijke zorg wordt besteed, kunnen wij niet aansprakelijk worden gesteld voor eventuele onjuiste informatie van welke aard dan ook. Voor de exacte uitvoering en beschikbaarheid van de auto kunt u contact opnemen met onze verkopers. Modelreeks:  Modelcode:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Afmetingen (LxBxH):  Wielbasis:  Laadvermogen:  GVW:  Max. trekgewicht:   (ongeremd 710 kg) Energielabel:  Aantal sleutels:  BTW/marge:  Motorrijtuigenbelasting:   per kwartaal Garantie:  Garantie: Bij Autoservice Wagemans krijgt u op elke occasion die ouder is dan 5 jaar maar liefst 3 maanden volledige garantie. Aangezien wij de auto voor aflevering standaard voorzien van een onderhoudsinspectie en onderhoudsbeurt nemen wij altijd onze verantwoordelijkheid. Indien er een defect op treedt binnen de garantieperiode kunt u altijd bij ons terecht. Wel zo helder en transparant. Autoservice Wagemans rekent geen aflever- of garantiekosten. Deze zaken behoren tot onze standaard dienstverlening.",Benzine,3,Ja,Mercedes-Benz,130502,B 200,1,115,12950.0,Autobedrijf,Automatisch,,02/2012
,"De Opel Astra Sports Tourer, met zijn stijlvolle uitstraling en comfortabele interieur, kenmerkt het handelsmerk van Duitse topkwaliteit. In deze auto vindt u een benzinemotor en een handgeschakelde zesversnellingsbak. Op het lijstje aantrekkelijke extraatjes vallen meteen op: het lederen interieur en de elektrisch bedienbare achterklep. Tijdens de koude maanden is stoelverwarming een voorziening die u niet wilt missen. Fijn plusje, zeker in de kille dagen, is het verwarmd stuurwiel. De slimme koplampen gebruiken de allernieuwste matrix LED-verlichting. Altijd maximaal zicht, nooit verblinding bij de tegenligger. Ook 16 inch lichtmetalen velgen, warmtewerend glas, aluminium dakrailing, elektrisch inklapbare buitenspiegels, LED-achterlichten en verstelbare lendensteunen zijn aan boord.  Afstand schatten bij het achteruitrijden? Niet nodig. U weet het precies, dankzij de achteruitrijcamera. Spraaksturing maakt het eenvoudiger en veiliger om deze auto onderweg te bedienen. Beste route, verwachte aankomsttijd: uw eigen full map navigatiesysteem vertelt u alles! In een auto als deze kunt u niet zonder automatische airconditioning, zodat de temperatuur altijd goed is. Voor storingvrije digitale radio-ontvangst zorgt de DAB-ontvanger. Deze auto is voorzien van regensensor, cruise control, keyless entry, automatisch dimmende binnenspiegel, centrale deurvergrendeling met afstandsbediening en boordcomputer.  In de Opel Astra Sports Tourer heeft uw veiligheid en die van uw omgeving prioriteit. U rijdt ook veiliger omdat deze auto voor u de verkeersborden langs de weg kan lezen. De belangrijkste borden worden op uw instrumentarium geprojecteerd, zodat u ze niet kunt missen. Mooi binnen de lijnen van de rijstrook blijven? Het Lane-keeping systeem helpt altijd een handje. Forward collision warning waarschuwt bij een dreigende aanrijding en vermindert de gevolgen van een ongeval. Met voorzieningen als hill hold functie, autonoom remsysteem en bandenspanningcontrolesysteem, bent u altijd veilig onderweg.  Wij leveren deze auto aan u met Bovag Garantie. Wilt u deze auto bekijken en er eventueel mee rijden? Mail ons dan of bel ons, zodat we de auto voor u klaar kunnen zetten. Modelreeks:  Modelcode:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Afmetingen (LxBxH):  Wielbasis:  Laadvermogen:  GVW:  Max. trekgewicht:   (ongeremd 640 kg) Energielabel:  Onderhoudsboekjes:  BTW/marge:  Motorrijtuigenbelasting:   per kwartaal Optioneel afleverpakket (zonder meerprijs):   https://www.bovag.nl/BovagWebsite/media/BovagMediaFiles/Downloads/Garantie%20en%20voorwaarden/Algemene-Garantievoorwaarden-Auto-1-2-2018.pdf",Benzine,12,Ja,Opel,87269,Astra,2,110,13950.0,Autobedrijf,Handgeschakeld,,03/2018
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/seat-ibiza/id/7549fc8e-cdf1-4876-8139-1ce0eefbfd6d/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Benzine,12,,SEAT,123792,Ibiza,4,81,9849.0,Autobedrijf,Handgeschakeld,,07/2016
,"Sportieve Audi Q2 30 TFSI Sport. Boekjes en sleutels compleet. Afkomstig van de eerste eigenaar! Voorzien van Virtual Cockpit, Carplay, Naviagtie en Matrix Led. Zuinige 30 TFSI motor met een gemiddeld verbruik van 1 op 19,6. BTW auto prijs incl btw  Nieuwe 19 Inch L.M. velgen met nieuwe banden zijn optioneel en hebben een meerprijs. Auto word standaard geleverd op originele wielen!  Al onze auto’s worden geadverteerd met de meeneemprijs, dit is inclusief rijklaarmaakkosten! Rijkautos.nl bezit het BOVAG keurmerk. Daardoor bent u bij ons verzekerd van een degelijke service en betrouwbaarheid. Vanwege de snel oplopende prijzen en het beperkte aanbod occasions, hanteren wij nog geen prijsstijgingen, maar wel vaste prijzen. Wij adviseren wij onze klanten altijd een aanvullend garantiepakket, deze zijn er in 2 soorten. Het alleen bij zeer uitzonderlijke auto's mogelijk zonder garantiepakket aan te kopen. Tevens kunt u bij ons ook terecht voor inruil, financiering en verzekering mogelijkheden. Kortom bent u opzoek naar een betrouwbare occasion? Breng dan een bezoek aan Rijk Auto’s en laat u verrassen door onze occasions! Adres: DIAZWEG 1, 4462 HG Goes TEL: 0113-785101. Openingstijden: Ma, Di, Do, Vr 10:00 – 17:30 uur, woensdag op afspraak, zaterdag van 10:00 tot 16:00 uur. Zondags gesloten. Om teleurstelling te voorkomen, adviseren wij u voordat u langskomt telefonisch contact op te nemen. Rijk Auto’s koopt dealer en inruilauto’s in via kritisch geselecteerde inkoopkanalen. Inruil is altijd welkom. Alle moeite is genomen om de informatie in deze advertentie zo accuraat en actueel mogelijk weer te geven, fouten zijn echter nooit uit te sluiten. Controleer daarom bij aankoop de zaken die uw beslissing zouden kunnen beïnvloeden. Acceleratie (0-100):  Topsnelheid:  Afmetingen (LxBxH):  Wielbasis:  Laadvermogen:  GVW:  Max. trekgewicht:   (ongeremd 650 kg) Schade:  Aantal sleutels:  Motorrijtuigenbelasting:   per kwartaal",Benzine,1,Ja,Audi,149921,Q2,,85,18945.0,Autobedrijf,Automatisch,,04/2018
,"Deze   is verkrijgbaar in ons  , je bent van harte welkom om bij ons langs te komen voor  persoonlijk advies en een bezichtiging. Kijk ​​ook op Autohero.com voor meer informatie over de onderhoudsgeschiedenis, autogegevens, tekenen van slijtage en andere details. Mijlweg 61 3316 Dordrecht, Nederland Openingstijden: Ma - Do: 9.00 - 18.00 uur Vr - Za: 9.00 - 17.00 uur We bieden verschillende financieringsmogelijkheden, afgestemd op jouw behoeftes en wensen. Hebben wij jouw interesse gewekt? Maak dan eenvoudig een bezichtigingsafspraak! https://www.autohero.com/NL/bmw-3-serie/id/77786a82-273d-468a-a916-e7b67407145c/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL : Aantal eigenaren: 1.",Benzine,12,,BMW,17602,330,1,190,37049.0,Autobedrijf,Automatisch,,11/2020
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/audi-q-2/id/56a5caab-e1ef-4d82-b9d9-e5edc80faa9e/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Benzine,12,,Audi,118786,Q2,2,110,15249.0,Autobedrijf,Handgeschakeld,,12/2016
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/mercedes-benz-cla-klasse/id/7b1ad840-765d-4eec-8c29-3a0211afeefb/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Benzine,12,,Mercedes-Benz,112410,CLA 180,3,90,17749.0,Autobedrijf,Automatisch,,08/2016
,"Deze gave en origineel Nederlands geleverde Honda Civic is zéér compleet uitgerust. Zo is de auto voorzien van o.a. Lederen bekleding, Stoelverwarming, Navigatie, Apple Carplay / Androidauto, DAB Radio, Adaptieve Cruise Control, Dodehoekdetectie & Laneassist, Instelbare vering,  Keyless entry, Elektrisch bedienbaar schuif-/kanteldak, Achteruitrijcamera, Parkeersensoren rondom, 17"" LM-Velgen, de Nationale Auto Pas en alle Originele boekjes en sleutels. Een inruilvoorstel ontvangen? U kunt ons altijd per WhatsApp bereiken: 0346-571454! De verkoop is iedere donderdag- en vrijdagavond ook van 19.00 - 21.00 voor u geopend! Tevens kunt u op afspraak ook in de avonduren en op zondag bij ons terecht. Kijk voor meer informatie ook op www.autobedrijfdepijper.nl of belt u met 0346-571454 of 06-54304831. Modelreeks:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Afmetingen (LxBxH):  Wielbasis:  Laadvermogen:  GVW:  Max. trekgewicht:   (ongeremd 500 kg) Energielabel:  Onderhouden volgens voorschriften:  Algemene staat:  Aantal sleutels:  BTW/marge:  Motorrijtuigenbelasting:   per kwartaal BOVAG 40-Puntencheck:  BOVAG Afleverbeurt:  Optioneel afleverpakket (€ 995):   APK voor minimaal 12 maanden, Onderhoudsbeurt bij aflevering, 12 maanden BOVAG Garantie, 12 maanden Mobiliteitsgarantie, Tellerrapport, Poetsen en Tenaamstelling Dit afleverpakket bevat: BOVAG garantie (12 maanden); BOVAG 40-Puntencheck; BOVAG Afleverbeurt; Bosch Car Service Best Car Selection",Benzine,12,Ja,Honda,77771,Civic,3,96,18950.0,Autobedrijf,Automatisch,,03/2017
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/renault-twingo/id/c727c782-9984-4ef9-ae3b-1414d89be66b/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Benzine,12,,Renault,31149,Twingo,1,68,12949.0,Autobedrijf,Automatisch,,06/2020
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/mercedes-benz-a-klasse-limousine/id/44dd9fa2-a317-4e30-b8f3-4162eab8a5e7/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Stroom,12,,Mercedes-Benz,88523,A 250,1,160,24949.0,Autobedrijf,Automatisch,,06/2021
,"Ontdek de deze BMW X5 50e Hybride – Luxe en Innovatie in Perfecte Harmonie De BMW X5 50e Hybride 2024 combineert luxe, prestaties en duurzaamheid. De Skyscraper Grey metallic lak benadrukt het krachtige design, terwijl het Cognac Vernasca lederen interieur een exclusieve sfeer creëert. Met de innovatieve plug-in hybride aandrijving geniet u van een indrukwekkend elektrisch rijbereik en krachtige acceleratie. De geavanceerde xDrive-vierwielaandrijving zorgt voor optimale grip en stabiliteit onder alle omstandigheden. Het BMW Curved Display en het Harman Kardon Surround Sound System bieden ultieme connectiviteit en entertainment. Ervaar de perfecte balans tussen prestaties en efficiëntie met de BMW X5 50e Hybride. Kijk op onze desktop website voor meer foto's van deze auto. Wij zijn een bij de BOVAG aangesloten autobedrijf, op onze website staan de verkoop pakketten.  Uiteraard is het mogelijk om uw huidige auto bij ons in te ruilen tevens hebben wij ook diverse mogelijkheden rondom financieringen. Aan deze advertentie kunnen geen rechten worden ontleend. Alle moeite is genomen om de informatie op deze internetsite zo actueel mogelijk weer te geven. Fouten zijn echter niet uit te sluiten. Vertrouw daarom niet alleen op deze informatie, maar controleer bij aankoop de zaken die uw beslissing zouden kunnen beïnvloeden. U bent van harte welkom in Harderwijk! Wel raden wij u aan om vooraf even te bellen over de actuele beschikbaarheid van de auto. Modelreeks:  Gecombineerd vermogen:   (489 PK) Vermogen elektromotor(en):   (197 PK) Vermogen brandstofmotor:   (313 PK) Koppel:  Accu laden:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Wielbasis:  Laadvermogen:  GVW:  Max. trekgewicht:   (ongeremd 750 kg) Max. dakbelasting:  Interieurkleur:  Energielabel:  Onderhoudsboekjes:  Aantal sleutels:  Motorrijtuigenbelasting:  Fabrieksgarantie tot:  Garantie:  Garantie:  Bruikbare accucapaciteit: ",Elektro/Benzine,24,Ja,BMW,6963,X5,,360,109400.0,Autobedrijf,Automatisch,,07/2024
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/skoda-kodiaq/id/7a910bdb-80b8-4f92-b649-c1c723994a08/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Benzine,12,,Skoda,85252,Kodiaq,1,132,25949.0,Autobedrijf,Automatisch,,12/2017
,"Prachtige Peugeot 208 uit 2020 met 161.295 km op de teller met Nationale Auto Pas. Deze auto verkeert in een zeer nette staat, is altijd perfect onderhouden en origineel Nederlands geleverd. De komende tijd heeft de auto nog geen behoefte aan onderhoud, augustus dit jaar heeft het laatste onderhoud plaatsgevonden. In 2023 is ook de distributieriem vervangen bij 100.000km.   Alle boekjes zijn aanwezig, incl. volledig afgestempeld onderhoudsboekje, beide sleutels, NAP certificaat (kilometerstand waarborg), etc. Auto is rijkelijk uitgerust en voorzien van vele extra opties, o.a.; -1/2 Lederen bekleding -Electronic Climate Control -Virtual Cockpit -Navigatiesysteem / Apple CarPlay -Bluetooth telefoonkoppeling -Cruise control (Adaptief) -LED koplampen -Parkeersensoren (achter) -Licht- en regensensor -Elektrisch verstelbare spiegels -16'' Licht metalen velgen -Getinte ramen -Multifunctioneel stuurwiel -IsoFix -Etc. Voor meer foto's van uw mogelijk toekomstige auto (en in hoge resolutie) neemt u een kijkje op onze website www.automooij.nl onder het kopje voorraad. Inruil van uw huidige auto is mogelijk, vraag om een voorstel: vermeld daarbij de kilometerstand, het kenteken, noemenswaardige opties en/of gebreken. Trekhaak leverbaar tegen meerprijs; -Vast €495 -Afneembaar €695 Wij berekenen GÉÉN RIJKLAAR-MAAK KOSTEN; wij adverteren met scherpe meeneemprijzen. Desgewenst kunt u kiezen voor een afleverpakket. Hiervoor krijgt uw aangekochte auto; • Onderhoudsbeurt • Nieuwe APK • Eventueel poetsbeurt • Tenaamstelling van uw aankoop / vrijwaring van uw huidige auto op locatie Dit pakket is optioneel. Tevens zijn er diverse garantievormen mogelijk, vraag naar de voorwaarden. Disclaimer: alle moeite is genomen om de informatie om deze advertentie zo accuraat en actueel mogelijk weer te geven. Fouten zijn echter nooit uit te sluiten. Vertrouw daarom niet alleen op deze informatie, maar controleer bij aankoop de zaken die uw beslissing zouden kunnen beïnvloeden. Let op; wij reageren niet op Marktplaats berichten, bij interesse graag een mail sturen of bellen naar 0492-778267. - Tenaamstellen van uw aangekochte auto DIRECT op locatie - Wij zijn aangesloten bij de Nationale Auto Pas / CarPass (kilometerstanden zijn gegarandeerd) - Diverse garantie mogelijkheden, vraag naar de voorwaarden of zie onze website onder het kopje ""Service"" - Financiering mogelijk: de calculator op onze website geeft direct een maandbedrag weer! Vraag naar de voorwaarden. - Wegens onze snel wisselende voorraad graag vooraf even bellen i.v.m. de beschikbaarheid U bent ten alle tijden van harte welkom voor een bezichtiging. De koffie staat niet klaar... maar wordt vers voor u gezet. Bij interesse of voor verdere informatie komen we graag met u in contact! Dit kan telefonisch via 0492-778267 (ook WhatsApp via dit nummer) of per mail: info@automooij.nl. Openingstijden zijn ma-vrij 09.00u tot 17.30u en op zaterdag tot 17.00u. Modelreeks:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Afmetingen (LxBxH):  Wielbasis:  Laadvermogen:  GVW:  Max. trekgewicht:   (ongeremd 580 kg) Energielabel:  Aantal sleutels:  BTW/marge:  Motorrijtuigenbelasting:   per kwartaal Garantie:  Garantie:  Garantie: Optioneel heeft u tegen een meerprijs de keuze uit een Basis- en Comfortpakket voor 6 maanden. Dit is alleen mogelijk indien de auto niet ouder is dan 9 jaar of meer kilometers heeft gemaakt dan 180.000km. Kijk voor de uitgebreide voorwaarden op onze website onder de link ""Service"".",Benzine,6,Ja,Peugeot,161295,208,2,74,11450.0,Autobedrijf,Handgeschakeld,,08/2020
